"Department=[Amazon.com]","Search Term=[knife]","Enter ASINs or Products=[]","Reporting Range=[Weekly]","Viewing=[9/1/19 - 9/7/19]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","tactical fixed blade knife","509303","B00B966OIG","Smith & Wesson SW7 10.6in High Carbon S.S. Fixed Blade Knife with 5.2in Tanto Blade and TPE Handle for Outdoor, Tactical, Survival and EDC","40.91%","50.00%","B075S2KQY5","Fixed Blade Tactical Knife Firebird F803 w/ Firestarter & Sharpener (Sandy)","13.64%","50.00%","B0108CK1Q2","Gerber StrongArm 420 High Carbon Stainless Steel Fixed Blade Survival Tactical Knife with Molle Compatible Multi-Mount Sheath - Fine Edge - Coyote Brown (30-001058)","9.09%","0.00%"
"Amazon.com","finger knife","509361","B00THIKPIS","Movie Prop Decorative Black Dragon Tail Claw Iron Reaver Ring Knife Armor Finger 440 Stainless Steel","43.24%","33.33%","B001480O26","Fiskars 163050-1001 Fingertip Craft Knife, 7 Inch, Orange","21.62%","66.67%","B0713QSGSR","DRAGON CLAW Ring Finger G'Store FANTASY KNIFE Combat Blade Iron Reaver Armor","16.22%","0.00%"
"Amazon.com","tactical pen knife","509577","B07TTC15YJ","Moikin 10 in 1 Tactical Pen for Self Defense Survival Emergency Weapons Multitool, LED Flashlight, Ballpoint, Screw Driver, Bottle Opener, Glass Breaker with a Multi Tool Card EDC Gifts for Men","29.41%","66.67%","B01MUINZKZ","SOG Multitool EDC Pen Light - Baton Q2 LED Flashlight with EDC Knife and Screwdriver Multi Tool with Pocket Clip for Emergency Kit (ID1011-CP)","20.59%","33.33%","B07PRSHFH4","Tactical Pen for Self-Defense, Rechargeable Waterproof LED Flashlight, Window Breaker, Ballpoint Pen, Multitool for Everyday Carry Survival Gear","20.59%","0.00%"
"Amazon.com","wood carving knife set","509920","B07QRSDYDM","Wood Carving Tools Kit | Sloyd, Hook, Detail Knives | Hardwood Handle Grips Carbide Blades, Bonus Sharpener Included All Inclusive 4 Piece Set","50.00%","0.00%","B07P578XFV","BeaverCraft S15 Whittling Wood Carving Kit - Wood Carving Tools Set - Chip Carving Knife Kit - Whittling Knife Set Whittling Tools Wood Carving Wood for Beginners (Chip Carving Knife Kit)","20.00%","100.00%","B06XRDZ61M","Old Timer 24OT Splinter Carvin' 6in Traditional Folding Whittling Knife with 1.5in Detail Blade and Sawcut Handle for Outdoor, Hunting, Camping and EDC","10.00%","0.00%"
"Amazon.com","bench made pocket knifes","510133","B078N4QFBB","Benchmade - Mini Crooked River 15085-2 EDC Manual Open Hunting Knife Made in USA, Clip-Point Blade, Plain Edge, Satin Finish, Wood Handle","32.00%","0.00%","B078NCZHMQ","Tactical Triage 917 Manual Open Folding Knife with Glass Breaker and Rescue Hook Made in USA, Drop-Point Blade, Serrated Edge, Coated Finish, Black Handle","20.00%","100.00%","B002QEJRAM","Benchmade - Barrage 580 Knife, Plain Drop-Point, Satin Finish, Black Handle","8.00%","0.00%"
"Amazon.com","chucky knife","510189","B00BT7XQ7W","Forum Novelties Bloody Butcher Knife Toy","35.71%","100.00%","B073XX7FBS","Trick or Treat Chucky Voodoo Knife-Standard","25.00%","0.00%","B0027FG9VU","FunWorld  Scream Bloody Blade, Black, One Size","14.29%","0.00%"
"Amazon.com","travel fork spoon knife set","511242","B012W9E372","Joseph Joseph 81033 GoEat Compact Stainless-Steel Cutlery Set, Green","47.22%","25.00%","B07Q6JB5MS","Travel Utensils, Tifanso Upgraded Reusable Utensils with Case, Portable Travel Cutlery Set, 9-Piece including Knife Fork Spoon Chopsticks Cleaning brush Metal Straws, Stainless steel Flatware set","11.11%","8.33%","B07RDQ6XSM","SUBLIMED 3 Piece Stainless Steel Flatware Set, Camping Knife Fork Spoon Set with Neoprene Case, Lunch Box and Travel Flatware Set. (Purple)","11.11%","8.33%"
"Amazon.com","the water knife","512129","080417153X","The Water Knife","92.86%","94.12%","B01N3QJR2C","The Water Knife: A novel by Paolo Bacigalupi (2015-05-26)","7.14%","5.88%","","","0.00%","0.00%"
"Amazon.com","chef knifes","512406","B005P0OLOQ","Mercer Culinary Millennia Chef's Knife, 8 Inch, Blue","20.00%","0.00%","B072KJVPPW","Deik Chef Knife, High Carbon Stainless Steel Kitchen Knife, Super Sharp Chef’s Knife with Wood Handle, 8 Inch Cooking Knife for Professional Use","20.00%","0.00%","B07FPLR3RT","Chef's Knife Pro Kitchen Knife - 8 inch butcher chef knife slicing brisket carving chopping meat","20.00%","0.00%"
"Amazon.com","we knife co ltd","513065","B07HNVZPRT","We Knife Co Ltd Model 809 Practic Tan WE809B","18.52%","0.00%","B07NP9ZW1Y","We Knife Co Ltd Vaquita Fixed Blade CF WE807B","14.81%","0.00%","B071KXYSWJ","WE Knife Folder Tan G10 Handle Satin 3.9 Blade 8.7 Length 617F","11.11%","0.00%"
"Amazon.com","knife blade","513844","B015W3AKDQ","WORKPRO Utility Knife Blades Dispenser SK5 Steel 100-pack","28.57%","100.00%","B07KH3R8YS","CRAFTSMAN Utility Knife Blades, 100 Pack (CMHT11921A)","28.57%","0.00%","B01MZHY17P","Box Cutter Utility Knife Replacement Blades (PACK of 10) - Heavy Duty SK2 Metal 18mm Snap Off Blade - For Retractable Utility Knives - Stays Sharp 3X Long - Perfect for Hobby, Cardboard, Carpet, Rope","14.29%","0.00%"
"Amazon.com","knife hunting","513956","B07KSH36MK","Custom Handmade Hunting Knife Bowie Knife Damascus Steel Survival Knife EDC 10'' Overall Walnut Wood with Sheath","33.33%","0.00%","B004DT09WI","Gerber Bear Grylls Folding Sheath Knife, Serrated Edge [31-000752]","16.67%","0.00%","B01CDM805E","Spring Assisted Knife - Pocket Folding Knife - Military Style - Boy Scouts Knife - Tactical Knife - Good for Camping, Hunting Survival Indoor and Outdoor Activities Mens Gift 6681","16.67%","0.00%"
"Amazon.com","havalon pocket knife","515971","B0064GNZYM","Havalon Piranta-Edge with Blaze Orange Handle with 12 Additional Crazy Sharp Blades (Piranta-Edge Orange)","51.22%","75.00%","B01LXF7I1T","Havalon XTC-60ARHO Forge, Folding Replaceable Blade, Orange Polymer Handel, 6 Extra 2 3/4 60A Blades, Nylon Holster, Blade Remover","14.63%","0.00%","B071FXM4PP","Havalon XTC-EXP EXP, Double Folding Replaceable Blade, Black Handle, 12 Extra 60A Blades, Blade Remover, Zipper Holster","14.63%","0.00%"
"Amazon.com","condor tool & knife","516406","B079TJKNQM","Condor Tool & Knife, Selknam Knife","22.22%","0.00%","B002CBWQ0C","Condor Tool & Knife, Rodan Camp Knife, 5-1/4in Blade, Polypropylene Handle with Sheath","11.11%","0.00%","B003D9ORT0","Condor Tool & Knife 60005 Blasted Satin Blade with Micarta Handle Bushlore Camp Knife and Leather Sheath, 4-5/16-Inch","11.11%","0.00%"
"Amazon.com","hunting knife folding","516959","B0057R8SSM","Kershaw Clash Black Serrated Pocket Knife (1605CKTST) 3.1” Stainless Steel Blade with Black-Oxide Coating, Glass-Filled Nylon Handle with SpeedSafe Open, Locking Liner and Reversible Pocketclip, 4.3oz","30.00%","20.00%","B007HAE5GQ","Smith & Wesson Extreme Ops SWA24S 7.1in S.S. Folding Knife with 3.1in Serrated Clip Point Blade and Aluminum Handle for Outdoor, Tactical, Survival and EDC","16.67%","20.00%","B004DT09WI","Gerber Bear Grylls Folding Sheath Knife, Serrated Edge [31-000752]","13.33%","0.00%"
"Amazon.com","rambo knife survival","517932","B001TMW78G","Officially Licensed RAMBO II MC-RB2 Officially Licensed First Blood Part II Survival Knife 15.38-Inch Overall","37.25%","50.00%","B004EAJFJE","Maxam 12-Piece Survival Knife Set with Zinc Alloy Handles, Ideal for Survivalists, Hunters, Hikers, and Outdoor Sports Enthusiasts","33.33%","0.00%","B01EYCE9JW","Mossy Oak Survival Knife, 15-inch Fixed Blade Hunting Bowie Knife with Sharpener and Fire Starter, for Camping, Tactical, Outdoor","9.80%","0.00%"
"Amazon.com","gentlemans knife","518114","B07HYV58VD","CRKT CEO EDC Folding Pocket Knife: Low Profile Gentleman's Knife, Everyday Carry, Satin Blade, IKBS Ball Bearing Pivot, Locking Liner, Glass Reinforced Fiber Handle, Deep Carry Pocket Clip 7096","41.46%","60.00%","B010IH57ES","Boker Plus 01BO734 Urban Trapper 3 1/2 in. Blade","17.07%","0.00%","B06XS5CY5S","CRKT Crossbones EDC Folding Pocket Knife: Gentleman's Knife, Everyday Carry, Satin Blade, IKBS Ball Bearing Pivot, Locking Liner, Brushed Aluminum Handle, Deep Carry Pocket Clip 7530","12.20%","20.00%"
"Amazon.com","knife necklace hidden blade","518747","B00T3QC2XK","SOG Small Fixed Blade Knives – Instinct Mini 1.9 Inch Full Tang Belt Knife and Boot Knife w/Tactical Knife Sheath and Neck Knife Chain (NB1002-CP)","27.27%","0.00%","B00T1Z6252","WJ Cross neck knife with hidden blade and necklace YC9016","22.73%","0.00%","B011KNR9ZY","Shomer-Tec SHTER Titanium Escape Ring-Size 9","9.09%","0.00%"
"Amazon.com","comb knife hidden","519872","B01983UESC","Myhsmooth Bb-1w-mt Wide Tooth Handmade No Static Big Size Round Handle Black Buffalo Horn Comb with(7.9''2'')","90.77%","0.00%","B01LFE2HBY","Diversion Safe Hair Brush by Stash-it, Can Safe to Hide Money, Jewelry, or Valuables with Discreet Secret Removable Lid and Bonus Smell Proof Bag","6.15%","0.00%","B07BZ75V7K","Huphoon Haircut Hair Comb Hairdressing Plastic Handle Wide-tooth Combs Be Made of Plastic (pink)","3.08%","0.00%"
"Amazon.com","neck knife with kydex sheath","520280","B0030IT76C","CRKT Minimalist Bowie Neck Knife: Compact Fixed Blade Knife, Folts Utility Knife with Bead Blast Blade, Resin Infused Fiber Handle, and Sheath 2387","22.73%","0.00%","B00CBRV5JA","MTECH USA MT-673 Fixed Stainless Steel Blade","22.73%","100.00%","B00FAI53G8","Boker 02SC743 Magnum Lil Friend Micro with 1-3/8 in. 440 Stainless Steel Blade","18.18%","0.00%"
"Amazon.com","chef knife case","520697","B00SLVJ150","Ergo Chef 1005 Gear 5-Pocket Padded Chef's Knife Roll Bag, Bifold, Black","30.43%","50.00%","B07NF65ZW5","Chef Knife Case with Combination Lock – Strong Quality Fabric Holder for 6-8” Japanese Style Kitchen Knives – Great Protection and Stylish Design – Plastic Interior to Guard Blade – by Knifelok","26.09%","0.00%","B00DT1XUI6","Mercer Culinary Hard Knife Case","8.70%","0.00%"
"Amazon.com","knife sheath 6 inch","521017","B004QB3FM4","Sheath Fixed Knife Sheath, Brown basketweave leather,Fits up to 6in blade","35.29%","75.00%","B07PDK29C8","SOUFORCE 6 Inch Fixed Knife Sheath, Leather Belt Straight Hunting Knife Blade Pouch, Black","23.53%","0.00%","B004QBAMU2","Straight Knife","17.65%","25.00%"
"Amazon.com","secret knife","522077","B00EQR4YJ6","5ive Star Gear 5662000 Fifty-Cent Covert Knife","47.37%","0.00%","B00HO02V1A","Gerber GDC Money Clip w/ Built-in Fixed Blade Knife [31-002521]","23.68%","0.00%","B000KLZ4QY","Snake Eye Tactical Dive Knife ll, All Stainless with Line Cutter, Razor Edge and Leg Strap Sheath (Single Edge)","10.53%","0.00%"
"Amazon.com","keychain knife for women","522691","B0753F8DMP","EIOU Self-Defence Key Chain Aluminum Anti-Wolf Defense Keychain, Ladies's Aviation Rings- 5 Pack","33.33%","0.00%","B07TXDDSDZ","Hunting Knife - Classic Dependable Outdoor Not Fixed Blade Knife - Perfect Knife for Camping Hunting Fishing Hiking EDC - Best Souvenir Grand Way 2583","30.77%","0.00%","B00XZDKSO2","MTech USA MT-A882PK Spring Assist Folding Knife, Pink Blade, Black Handle, 3-Inch Closed","15.38%","0.00%"
"Amazon.com","meat slicer knife","522841","B000PS1HRM","Mercer Culinary M23011 Millennia 11-Inch Granton Edge Slicer, Black","32.26%","0.00%","B073PXSQCS","MAIRICO Ultra Sharp Premium 11-inch Stainless Steel Carving Knife - Ergonomic Design - Best for Slicing Roasts, Meats, Fruits and Vegetables","29.03%","0.00%","B00A6L1TCG","14 Brisket Slicer, Hollow Edge","12.90%","0.00%"
"Amazon.com","wenger knife","522942","B001DBPY06","Wenger 16940 Esquire Swiss Army 2-1/2-Inch Knife","66.67%","100.00%","B00KNO2E4S","Victorinox Swiss Army Multi-Tool, Evolution S54 Toolchest Plus Pocket Knife, Red","11.11%","0.00%","785836349","Swiss Army Knives: A Collector's Edition","7.41%","0.00%"
"Amazon.com","workpro utility knife","523074","B01JRNAQ2W","WORKPRO 3-piece Quick Change Folding Pocket Utility Knife Set with Belt Clip","52.78%","33.33%","B0778GTHN2","WORKPRO Folding Utility Knife Set Quick Change Blade, Back-Lock Mechanism 3-Piece with 10-Piece Extra Blades","25.00%","33.33%","B015R0HTQ0","WORKPRO Folding Utility Knife Quick-change Box Cutter, Blade Storage in Handle with 5 Extra Blade Included","11.11%","33.33%"
"Amazon.com","fixed knife","523668","B01ETUX3Z0","MOSSY OAK 2-pieces Bowie Knife Fixed Blade Hunting Knives with Leather Handle","21.74%","0.00%","B007WAZDVM","MTECH USA MT-528C Fixed Blade Knife 10.5-Inch Overall","17.39%","0.00%","B000IXG44U","Smith & Wesson SWHRT9B 9in High Carbon S.S. Fixed Blade Knife with 4.7in Dual Edge Blade and TPE Handle for Outdoor, Tactical, Survival and EDC","13.04%","0.00%"
"Amazon.com","trench knife with brass knuckles","523737","B01AALWYOI","Cold Steel Trench Knife Trainer 7.50 in Blade","67.86%","0.00%","B07X4JNGK3","SW Sales World War I Replica 12 Trench Knife (Black)","25.00%","0.00%","B00LZFVEMC","AO 7-1/4 in Black BAT 2 blade Knife 10523BK","7.14%","0.00%"
"Amazon.com","oou knife set","525633","B07HJVDKK9","Kitchen Knife Set, Full Tang Fixed Triple Rivets, 7 Pieces Stainless Steel Chef Knife Set, FDA Certified Oxidation Finished for Anti-rusting, Ultra Sharp Plus Knife Sharpener, Black Chef Series by OOU","52.31%","0.00%","B07HJY67SJ","Knife Set, Full Tang Triple Rivet, 15 Pieces Stainless Steel Knives Kitchen Set, FDA Certified Oxidation Finished for Anti-rusting, Bonus Knife Sharpener & Meat Claws, Black Chef Series by OOU","26.15%","0.00%","B07SPRMYC6","Kitchen Knife Set, OOU 8 Piece Chef Knife Set with Wooden Block, High Carbon Stainless Steel Knife Set, Cutlery Knives Set with Ebony Wood Handle, FDA Certified BO Oxidation for Anti-rusting","15.38%","100.00%"
"Amazon.com","schrade fixed blade knife","526316","B00PGZ0130","Schrade SCHF36 Frontier 10.4in High Carbon Steel Full Tang Fixed Blade Knife with 5in Drop Point and TPE Handle for Outdoor Survival, Camping and Bushcraft","21.05%","0.00%","B019RSXRD2","Schrade SCHF59 8.4in High Carbon Steel Fixed Blade Knife with 3.8in Drop Point Blade and G-10 Handle for Outdoor Survival, Camping and EDC","21.05%","0.00%","B01N6HA75B","Schrade SCHF56LM Large Frontier 9.2in Steel Full Tang Fixed Blade Knife with 4.4in Drop Point Blade and Micarta Handle for Outdoor Survival, Camping and EDC","21.05%","0.00%"
"Amazon.com","knife sheath 4 inch","526363","B07NF9CCXV","7 long custom handmade leather sheath for 4 cutting blade knife","70.83%","100.00%","B07B8X52WF","ESEE Brown Leather Fixed 3-4 Blade Hunting Knife Sheath Case Buck Loveless Pouch","20.83%","0.00%","B07M7YQ1QQ","7 custom handmade leather sheath for 4 cutting blade knife","8.33%","0.00%"
"Amazon.com","portable knife sharpener","527034","B01L8MUHIS","Sharpal 101N 6-In-1 Pocket Knife Sharpener & Survival Tool, with Fire Starter & Whistle","77.78%","80.00%","B000WALUV6","Kershaw Ultra-Tek Blade Sharpener (2535), 4-Inch Sharpening Steel, 600-Grit Diamond-Coated Oval Shaft, Lightweight 6061-T6 Anodized Aluminum Handle, Compact, Portable Design, 2.1 oz.","11.11%","20.00%","B009YKHZ96","Work Sharp Guided Field Sharpener","11.11%","0.00%"
"Amazon.com","tiny knife","527302","B07PR1ZHRM","Fon Alley mini keychain knife","28.57%","0.00%","B076ZQH638","STRIX RHK-1 Mini OTF Pocket Knife - Replaceable blades - Magnet Closure - Only 10 grams! - Rugged Aluminum body - Micro Lightweight","23.81%","0.00%","B003788U9U","Spyderco - Bug Folding Knife with Stainless Steel Handle - PlainEdge Full-Flat 3Cr Steel Blade - C133P","9.52%","0.00%"
"Amazon.com","lineman knife","527413","B071YR1Q2L","Folding Utility Knife with Replaceable Cable Skinning Hawkbill Blade and Lockback Mechanism Klein Tools 44218","46.88%","66.67%","B0002RI508","Fixed Blade Professional Knife with 3-Inch Steel Hook Blade, Best Knife for Cable Skinning Klein Tools 1570-3","15.62%","0.00%","B00IT7TP7K","Knife - Rosewood Liner Lock Knife - Lineman - 138","12.50%","0.00%"
"Amazon.com","ulu knife and chopping bowl","527914","B002KPJ2ES","Ulu Factory Ulu Bowl set Birch Handle AK Cutlery","40.00%","16.67%","B004A49O1S","Alaska Ulu Knife and Chopping Bowl Set","20.00%","33.33%","B0087NK50W","8 Block with Deep Dish Chopping Bowl and Alaskan Birch Handled Ulu","16.67%","33.33%"
"Amazon.com","kid pocket knife","529745","B00F66IYR4","Opinel Childs Knife Lion","42.86%","0.00%","B0002VLCZO","Theo Klein Toy Swiss Army Knife","14.29%","0.00%","B00KNO2CHC","Victorinox Swiss Army Junior 9 Pocket Knife","14.29%","0.00%"
"Amazon.com","kabar dozier knife","530070","B00V3IWHEA","KA-BAR 4062BL, Dozier Folding Hunter, Blue Handle","66.67%","60.00%","B000BSWEBY","KA-BAR Dozier Folding Hunter Knife","12.82%","20.00%","B001RRISOU","KA-BAR 4072, Dozier Folder Mini, Black, Clip, Straight Edge","5.13%","0.00%"
"Amazon.com","swiss army knife alox","531841","B0019MLZB6","Victorinox Swiss Army 54968 Pioneer Knife, Black","34.48%","0.00%","B07CRLMH3N","Victorinox Swiss Army Cadet Alox Limited Edition 2018","20.69%","0.00%","B0014YK236","Victorinox Swiss Army Classic Pocket Knife (Silver Alox)","17.24%","0.00%"
"Amazon.com","cheap pocket knife","533538","B00UPC46MG","Master Carbon Fiber Drop Point Spring Assisted Opening Tactical Pocket Knife NEW","68.42%","100.00%","B0087DRWWQ","TAC Force TF-705RB Tactical Spring Assisted Knife 4.5 Closed","10.53%","0.00%","B00P0542DQ","MTech USA MT-A705BG Spring Assist Folding Knife, Gold Blade, Black and Gold Handle, 4.5-Inch Closed","10.53%","0.00%"
"Amazon.com","electricians knife","533971","B003Z77ZP8","SOG Electrician Knife - Kilowatt Electricians Pocket Knife w/Wire Stripping Multi Tool, 3.4 inch AUS-8 Blade, UTP 10-22G Wire Stripper Knife (EL01-CP)","33.33%","0.00%","B071YR1Q2L","Folding Utility Knife with Replaceable Cable Skinning Hawkbill Blade and Lockback Mechanism Klein Tools 44218","18.18%","0.00%","B000UV371S","Old Timer 159OT Electricians 6.4in S.S. Traditional Lockblade Folding Knife with 2.7in Hawkbill Blade and Sawcut Handle for Outdoor, Hunting, Camping and EDC","12.12%","0.00%"
"Amazon.com","knife holders","534263","B07N1M2717","Universal Knife Block Holder, OOU Knife Holder Without Knives,Detachable for Easy Cleaning, Round Knife Holder For Safe, Space Saver Knife Storage,Unique Design Slot to Protect Blades","33.33%","0.00%","B00V3Y3RJ8","20 Slot Universal Knife Block: Shenzhen Knives Large Bamboo Wood Knife Block without Knives - Countertop Butcher Block Knife Holder and Organizer with Wide Slots for Easy Kitchen Knife Storage","16.67%","50.00%","B016ISHAC8","Modern Innovations 16 Inch Stainless Steel Magnetic Knife Bar with Multipurpose Use as Knife Holder, Knife Rack, Knife Strip, Kitchen Utensil Holder, Tool Holder, Art Supply Organizer & Home Organizer","16.67%","50.00%"
"Amazon.com","gerber automatic knife","534547","B001S0KH40","Gerber 06 FAST Knife, Serrated Edge, Tanto [30-000118]","34.21%","0.00%","B001PTGONW","Gerber Covert Knife, Serrated Edge, Black [22-01966]","18.42%","0.00%","B0042228KC","Gerber 06 Auto Tanto G10 Handles Combo","18.42%","0.00%"
"Amazon.com","knife rests set","536174","B07F2HM5YF","HUELE Set of 8 White Porcelain Knife Rests Chopstick Rest set","42.86%","100.00%","B075F3GMPT","ChezMax Silver Zinc Alloy Flower Chopsticks Rest Spoons Stand Forks Knifes Holder Pack of 5","23.81%","0.00%","B076C8SN2T","Welldoit Dachshund 304 Stainless Steel Chopsticks Spoon Fork Rest Holder Rack Stand 4 Pcs","14.29%","0.00%"
"Amazon.com","white river knife","536417","B074VVLKTY","Fillet Knife - Fishing Knife - D2 Steel - Birchbark Handle - Kasatka - Leather Sheath","36.36%","0.00%","B06XC5RHJQ","White River Knife & Tool 4 Firecraft FC4 Fixed Blade Survival Knife","21.21%","0.00%","B07DJ4XXC3","White River WRBP-PBL-CBI Tool Backpacker Black Drab Paracord Handle Black Ionbond Blade Hunting knife","9.09%","0.00%"
"Amazon.com","serbian knife","536946","B07863MQN4","Manual forging Kitchen Knife Chef's Meat Cleaver Butcher Knife Vegetable Cutter with (Black handle)","39.39%","0.00%","B07DCQ62NQ","Handmade Damascus Steel Cleaver Chopper Knife Rain Drop Pattern 11 Inches VKA5518","24.24%","0.00%","B07VRMCYF6","Original ALMAZAN KNIVES Hand Forged Kitchen Knife in High Carbon Steel with Original Leather Sheath","18.18%","0.00%"
"Amazon.com","skinning knife set","537197","B00CBRSDO0","Elk Ridge - Outdoors 3-PC Hunting Knife Set - Satin Finish Stainless Steel Blades, Black Nylon Fiber Handles, Includes Combo Sheath - Hunting, Camping, Survival - ER-252","26.67%","0.00%","B00CHSMEGQ","Outdoor Edge WildPak Hunting Knives, 8-Piece Portable Deer Field Dressing Kit and Game Processing Butcher Knife Set, Full Tang Razor Sharp 420J2 Stainless Blades, Sturdy Hide-Side Case","26.67%","0.00%","B002PCW28Y","Outdoor Edge Butcher Lite, BL-1, Home or Field 8-Piece Game Processing Butcher Knife Set with Roll Pack","20.00%","0.00%"
"Amazon.com","henkels steak knife set","537366","B002PU91CQ","J.A. HENCKELS INTERNATIONAL 8-pc Steak Knife Set","57.14%","75.00%","B00004RFNW","J.A. Henckels 39350-000 EverSharp Pro Steak Knife Set, 4-piece, Black/Stainless Steel","7.14%","0.00%","B00005K8PE","J.A. Henckels 8-Piece Stainless-Steel Steak Knife Set in Wood Gift Box","7.14%","0.00%"
"Amazon.com","knife cases and bags","538029","B00SLVJ150","Ergo Chef 1005 Gear 5-Pocket Padded Chef's Knife Roll Bag, Bifold, Black","26.32%","50.00%","B07GS2B8MH","Pocket Knife Storage Case, Small Knife Display Case, Folding Knife Sheath Case for Survival Pocket Knife, Tactical, Outdoor, EDC Mini Knife, Knife Box with 40 Slots","26.32%","25.00%","B07PN8C1YW","Pro Chef’s Knife Roll( 4 slots), Heavy Duty Waxed Canvas Knife Bag Holds 4 Knives with Durable Handles, Portable Knife Carrier Case for Men & Women, Perfect for Travelling, Working, Barbequing, Campin","15.79%","0.00%"
"Amazon.com","stiletto knife spring assisted","538203","B0735KP2FM","12.5 TAC FORCE SPRING ASSISTED TACTICAL FOLDING POCKET KNIFE Blade Red","36.59%","0.00%","B01GGO55GM","VORTEK Ultra Smooth One Hand Opening Folding Pocket Knife: 8Cr13MoV Razor Sharp Drop Point Blade, Heavy Duty Stainless Steel Construction, G-10 Handles, Great for Outdoor Work Hunting Camping Survival","31.71%","0.00%","B01HHSFMMS","TAC-FORCE SPRING ASSISTED FOLDING KNIFETF575WD","21.95%","0.00%"
"Amazon.com","camping knife set","539294","B079MGBRPN","LIFE 2 GO 9-Piece Portable Camp Kitchen Utensil Organizer Set for Indoor or Outdoor-100% Stainless Cookware Kit is Perfect for Travel, Picnics, RVs, Camping, Hiking, BBQs, Parties, Potlucks and more","34.62%","0.00%","B014EGCWBA","Wealers 7 Piece Outdoor Indoor Camping BBQ Cooking Utensils Set Kitchenware Cookware Set, Cutting Board, Rice Paddle, Tongs, Scissors, Knife, (Green)","23.08%","100.00%","B07CWYN9NV","GATLING, CO. 21-Piece Camping Cookware Set - Portable Camping Kitchen Utensils","11.54%","0.00%"
"Amazon.com","knife ring","539479","B07KRSDGST","BeimycmFashion Multifunctional Women Outdoor Finger Ring Metal Mini Blade","33.33%","0.00%","B07FST48YM","Fisher Defensive Go Guarded- Magenta, Medium","25.00%","50.00%","B07F1Z7CV7","Fisher Defensive Go Guarded- Black, Medium","16.67%","0.00%"
"Amazon.com","knife set black","541246","B075MD55N1","Stainless Steel Knife Set with Block - 13 Kitchen Knives Set Chef Knife Set with Knife Sharpener, 6 Steak Knives, Bonus Peeler Scissors Cheese Pizza Knife and Acrylic Stand by Home Hero","33.33%","0.00%","B017DTFTCY","Chef Essential 7 Piece Knife Block Set, NEC Series, Black","22.22%","0.00%","B073J68542","McCook MC25 14 Pieces FDA Certified High Carbon Stainless Steel kitchen knife set with Wooden Block, All-purpose Kitchen Scissors and Built-in Sharpener(Graphite Block)","11.11%","0.00%"
"Amazon.com","snake eye tactical knife","541967","B07GRJ7JNB","Snake Eye Tactical Fantasy Two Tone Punisher Skull Action Assisted Knife Outdoor Hunting Camping (Blue)","40.91%","0.00%","B01JDED9O2","SNAKE EYE TACTICAL NEW ARRIVAL FIXED BLADE HUNTING SKINNING KNIFE WITH NYLON FIBER HARD SHEATH","31.82%","0.00%","B000KLZ4QY","Snake Eye Tactical Dive Knife ll, All Stainless with Line Cutter, Razor Edge and Leg Strap Sheath (Single Edge)","9.09%","100.00%"
"Amazon.com","steak knife holder","542017","B00LTWTPSG","Bellemain 100% Pure Bamboo in Drawer Knife Block, Knife Organizer","64.71%","80.00%","B0001FATN2","Wusthof 6-Slot Steak Knife Block","11.76%","20.00%","B01GHOLTRA","Hiware Stainless Steel Universal Knife Block, Round Soft Touch Knife Holder - For Safe, Space-Saver Knife Storage","11.76%","0.00%"
"Amazon.com","paracord bracelet knife","542052","B07CGPHJ1M","Outdoor Edge ParaClaw Paracord Survival Bracelet with 1.5 Inch Knife Blade","36.36%","0.00%","B07FVPRBR1","WEREWOLVES Survival Bracelet Multitool EDC Tactical 7 Core Paracord Survival Rope Bracelets Hiking Travelling Camping Climbing Gear EDC Survival Bracelet Daily Self Defense Tool for Men(Black)","36.36%","0.00%","B07L4KKT8R","Squadare 3 PCS Multi-Function Adjustable Outdoor Survival Paracord Bracelet, Field Emergency Equipment kit, Includes Compass,Knife,Rescue Whistle and Flintstone ect","9.09%","50.00%"
"Amazon.com","army knife military","542352","B014DCXU2A","U.S. ARMY KNIVES US ARMY Assisted Knives Officially Licensed GREEN CAMO Tactical Knife","46.43%","0.00%","B00HTTXVK6","US ARMY RESCUE FOLDING KNIFE w/ LED LIGHT ATTACHED - ACU CAMO HANDLE","14.29%","0.00%","B01LXFUPPK","11 COUNTER-STRIKE CSGO HUNTSMAN KNIFE Covert Combat Tactical Military","14.29%","0.00%"
"Amazon.com","kuma knife","543431","B01ERJTK1E","KUMA Multi Purpose Chef Knife - Razor Sharp Out Of The Box - 8 Inch Chefs Knife for Carving, Slicing & Chopping - Great Ergonomic Handle - Professional Cooking Kitchen Knife - Cuts Like A Dream","70.59%","100.00%","B074RMQR9Q","KUMA Professional Damascus Steel Knife – 8 inch Chef Knife with Hardened Japanese Carbon Steel - Stain & Corrosion Resistant Blade - Balanced Ergonomic Handle & Sheath – Safe, Easy Meal Prep","14.71%","0.00%","B07H4KGV82","KUMA Multi Purpose Chef Knife - Pro Bolster Edition - Razor Sharp Out Of The Box - 8 Inch Chef's Knife for Carving, Slicing & Chopping - Great Ergonomic Handle - Professional Kitchen Knives","14.71%","0.00%"
